-1,15471060,2011-10-16 07:21:21,"If @apple doesn't fix iOS5 this week , I'm buying a droid #emptythreats"
2,81914275,2011-10-19 17:39:22,"epic ! #microsoft ich dachte echt , das kann doch nur fake sein ! ^^ http://t.co/T4vXmNO7"
1,90917964,2011-10-19 15:44:39,Håper #microsoft lager ny releasepartyguide for #mango . #greatsuccess
2,68125074,2011-10-19 05:37:20,#Google #IceCreamSandwich Debuts as IPhone Sets Record : Tech . http://t.co/TrENUYF4
2,39517708,2011-10-19 05:42:24,"@DaphneDijkerman Wat let je om die vraag te stellen bij Blik op de weg , er is vast wel een site waar dat kan #google"
2,207495308,2011-10-19 01:30:03,"#HPVirtualSystem for #Microsoft , latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX"
2,20295946,2011-10-19 19:44:01,Temas más candentes de la semana pasada #BuzzworthyEnEspa ñol » http://t.co/Yn34NGed #Microsoft #BlackBerry #Skype #Starbucks
2,22641814,2011-10-19 04:04:18,"Für alle Agenturen , die #Google #AdWords für ihre Kunden betreuen ... #Google #Engage - die Agenturen-Plattform : http://t.co/7RGu5aSl"
2,295078424,2011-10-20 04:02:14,RT @extremejohn Stuck on Facebook ? I’m so sorry . http://t.co/aGHbaQmn #Twitter #Google #Facebook
2,19235255,2011-10-18 11:51:06,@Apple -Handy : @iPhone -4S-Besitzer schimpfen über Netzprobleme - http://t.co/abHuRvyc
2,123648934,2011-10-19 03:04:09,RT @charmybird Soon . Getting ready for the party . #google #android #icecreamsandwich http://t.co/puMwmM9m
2,61743163,2011-10-19 05:34:25,"#SEO Tip : Google considers the first lines of the page important . Put menu , headers+important text on top . #google"
2,12587982,2011-10-18 21:31:03,"Interesting read on war b/w @Apple & @Samsung - http://t.co/Vt9d24Yi -using latter , agree lack of innovation , but better specs at same price !"
2,75064330,2011-10-20 04:44:17,@Victorafrosan X . G . R . ? No pues ni el nombre de tu novia me se como para tener su #Twitter
2,239053188,2011-10-20 03:27:09,Arrumando meu #twitter :D
1,66243806,2011-10-19 03:07:11,Register now for your Galaxy Nexus :) http://t.co/37WkIoXC #Android #Google
2,42872037,2011-10-19 05:44:37,RT @WesleyBackelant : Marketeer of the Year @ http://t.co/O07MOLI4 Please support @davidmerzel #microsoft
2,129311402,2011-10-19 03:23:45,RT @FTTank : Voici un très bon résumé de l'annonce du #GalaxyNexus de #Google http://t.co/O0bh5nBp
2,212275220,2011-10-20 03:39:59,Boa noite #Twitter (:
2,19604734,2011-10-19 02:46:52,RT @twandroid : Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime
2,388613968,2011-10-17 15:37:49,This !!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮 ..... Um why No black people❔❔❔ @Apple
2,394201084,2011-10-20 03:28:59,RT @anfisabreus Как настроить кросспостинг комментариев с блога на Твиттер http://t.co/6DLxWIlU #twitter
2,124488056,2011-10-16 15:01:33,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter
2,19151714,2011-10-19 04:11:40,#Samsung #google #nexus
2,82637986,2011-10-19 05:04:07,What Is Ice Cream Sandwich ? - http://t.co/otA4rqi9 #Google
2,95588377,2011-10-20 04:44:45,Ahh actualicé #Twitter en el telefono !! Ahora si me van a llegar las menciones #pffffff
2,30286276,2011-10-19 21:26:07,#Microsoft CEO Steve Ballmer anatusi Android !!!! aiii http://t.co/vO9mf1g5
2,3267661,2011-10-17 12:20:06,@apple So why is Siri only available on the iPhone 4S ? - http://t.co/QZuNgyLW
-1,325277186,2011-10-20 03:24:27,#stupid fucking #Twitter #Twitterapp give me my Damn #mentions NOOWWWWWW !!!!! UGH ! #DRAWLIN AS ALWAYS #TMW #PROMOALLDAY #FOLLOWLIMITISGAY TO
2,256482810,2011-10-19 03:37:51,"#google + ... thoughts ? to sign up or not to sign up , that is the question ..."
2,175820953,2011-10-20 03:35:02,Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN #twitter #mediagofer #socialmedia @SMsavvy @PRmate @KMiones
2,15153951,2011-10-17 05:38:34,@twalve too busy having slappy hissy-fits with Samsung ? @Apple
-1,278914984,2011-10-20 03:57:49,#Retweets section of my #twitter account has not been working for 17 hours ! Is Everyone else having this problem ? #RT #RTs
2,111781221,2011-10-19 02:40:01,Okay its officially a #sausagefest here @thursdays it really makes no sense based on the feedback from #google ?? Moving on ...
2,255212559,2011-10-20 03:27:10,"hace unos días tenía 711 mensajes de e-mail , lo que más quiero es leerlos todos , acabo de ver y tengo 736 y lo peor #facebook & #twitter = 0"
2,166124181,2011-10-19 14:37:25,Un nouvel accord signé entre Quanta Computer et #Microsoft http://t.co/BHFJAtaT
2,239861598,2011-10-19 02:50:44,O Ice Cream Sandwich praticamente dispensa apps de terceiros ! #android #google Galaxy Nexus
2,301083162,2011-10-19 03:18:09,On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork
1,204352596,2011-10-18 15:56:32,@DailyDealChat @apple Thanks !!
2,118552548,2011-10-20 03:25:12,コミュニティファクトリー、5カ国語対応のスマートフォンカメラアプリ「DECOPIC」（CNET Japan） ⇒ http://t.co/xghcsgx5 #twitter
2,153980723,2011-10-20 03:50:34,gotta get back on my #twitter #grind
1,190110839,2011-10-17 22:38:18,@apple loving the new IOS5 upgrade for the iPhone !
2,246786305,2011-10-20 03:24:44,"voou saiir do #twitter , e vou fica peelo eemi .. o paai qe se fooda k- beijo gente ."
-1,201422423,2011-10-19 08:16:17,"#Microsoft , #Adobe lose $13.5 bn to piracy : Report - The Times of India http://t.co/5IbOBNrH"
2,36933064,2011-10-15 21:46:42,when is @apple gonna update the fact that i can't see emoji on twitter for mac ?
2,22843995,2011-10-17 19:20:06,@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads !!
-1,18945728,2011-10-19 19:38:50,Reader ' Tronman ' compares #SteveBallmer to an albatross around #Microsoft's neck . Do you agree ? Join the discussion ! http://t.co/2iJK0VB3
2,40424109,2011-10-19 08:22:19,"En España , se pasa más tiempo en sites de #Microsoft que en #Facebook y que en sites de #Google ... http://t.co/zXYauNAq via @TreceBits"
2,241396415,2011-10-20 03:20:19,"@IGoHard_NoBONER Yooooo "" Mena Malia "" lOl I love your #Twitter name"
1,32354132,2011-10-18 18:35:43,Lmao I think @apple is onto something magical ! I am DYING !!! haha . Siri suggested where to find whores and where to hide a body lolol
2,195544916,2011-10-19 03:09:10,How to Create your own Google Maps http://t.co/yyNzSP8J #google #maps
2,259876622,2011-10-20 04:40:26,RT @MonicaaC_ : Damn tired ! .. Need some rest ! Night #twitter
-1,16424896,2011-10-16 02:58:38,"Dear @Apple , I don't want the newsstand icon on my screen . #notcool"
2,18872084,2011-10-19 03:21:49,@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung
1,35073390,2011-10-19 06:57:56,That was a good one(commercial ) . #microsoft
2,359657115,2011-10-19 04:39:16,Lucha de Titanes : Las tres mejores alternativas a #Google Earth http://t.co/Jy0Ipy9A #Linux
2,77258463,2011-10-19 10:46:12,Windows 7 Roadmap = #Windows #8 Roadmap : M3 final 6.1.6801 ( 7 ) and 6.2.8102 ( 8 ) . #Beta at #CES ? :O #Microsoft
2,242469881,2011-10-15 20:02:46,@apple and I'm looking at the outside & all you see is sticky notes about steve jobs
-1,21416116,2011-10-19 22:26:17,How #Apple eclipsed #Microsoft . http://t.co/WU9bFI1h
1,114118776,2011-10-16 09:20:11,@apple iOS 5 upgrade done ...... Much better feature ..... Few more feature required
2,301614961,2011-10-19 10:23:41,"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo : “ Sometimes , You’re Lucky ” http://t.co/D0u2o9nZ"
-1,14405412,2011-10-19 03:46:22,"Installing . NET framework , this might take very many years . Come back when your unborn child is in college . #microsoft"
-1,62685140,2011-10-15 22:19:14,"Warning : if iphone apps spontaneously loose data , it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment"
-1,122639547,2011-10-17 21:19:46,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk . Any plans for a new service for storage ?
2,1621271,2011-10-19 20:48:53,Ballmer On Not Buying Yahoo : http://t.co/ogoaKRBf #Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer http://t.co/LwUYs0uP
2,214983218,2011-10-20 04:15:02,#twitter off :) good night for everybody !
2,18300375,2011-10-20 03:51:59,"Thanks Irma @TellJuicy "" TWITTER 4 BUSINESS "" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business"
2,28633600,2011-10-19 03:29:46,@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets
2,326167698,2011-10-20 04:41:56,Hasta mañana mi gente linda de #Twitter y #Facebook sweet dream <3
2,105954610,2011-10-19 16:24:39,"RT @sholliman : #SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus , get off the road ."
2,19235255,2011-10-17 07:10:03,@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc
-1,15395708,2011-10-18 20:04:28,"Seriously - I have absolutely no offing clue what @Apple means by "" authorization "" , nor how to do it ."
2,80291975,2011-10-19 13:15:56,#Microsoft convierte en táctil a cualquier superficie [ VIDEO ] http://t.co/RsXmVUxL
2,382224658,2011-10-20 03:31:36,@mnoo_ana @g6wa1998 Etha Nim . w blyala tbon #twitter :p
2,132434071,2011-10-19 18:01:54,"#Microsoft's plan for bringing its #BI tools to iOS , Android , and Windows 8 devices http://ww ... Read more at http://t.co/bhhgh5QC"
2,61723309,2011-10-17 06:53:46,Cat accusing tiger for roaring #Samsung on @Apple
2,151911454,2011-10-19 02:25:15,#Android #Google Samsung Galaxy Nexus Gallery http://t.co/wUnmSQL6 #DhilipSiva
2,24797429,2011-10-19 19:37:55,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00 pm @wspwest http://t.co/5FiP2vVg or ping me
2,18777241,2011-10-20 04:17:09,"How to Keep Up With Over 100,000 #Twitter Followers http://t.co/XD5GST4L for those of you with this many tweeps rock on , i'm not there YET =)"
-1,112759451,2011-10-19 03:06:10,dear #google & #samsung ... learn some presentation 101 first . please .
2,23684299,2011-10-19 15:31:05,"RT @FierceWireless : #Microsoft's Ballmer promises #Nokia Windows phones next week , slams #Android . http://t.co/OH8Btu2e #WP7 #Window ..."
2,38047702,2011-10-16 22:12:40,@chefreggie06 @rolandsmartin @Apple get ready Tampa Bay the Martin's are coming to town ! Bring it on Buccaneers !
2,341854226,2011-10-19 07:43:04,"Steve Ballmer Says "" Luck "" Kept Microsoft From Buying Yahoo In 2008 http://t.co/9sDNmC0Y #Microsoft #Yahoo"
2,65043878,2011-10-19 02:41:19,RT @twandroid : Intégration de la reconnaissance vocale #google #nexusprime
2,23285467,2011-10-19 02:38:34,#Google thinks your digital books belong on a digital bookcase - a #WebGL #Chrome experiment http://t.co/2LqpqF6F
2,273038517,2011-10-20 04:27:19,Ppl emphasize to make thyself look greater then they are ! #twitter !
2,11071472,2011-10-19 04:05:03,Newest version of my ( and @latc214's ) phone ( and a new version of Android ) announced today . http://t.co/7acjrKIN #nexus #google #samsung
2,19604734,2011-10-19 02:46:20,"RT @twandroid : Editeur de photo maintenant : redimensionner , .... ( ce qu'on avait déjà vu ) #google #nexusprime"
2,41756920,2011-10-19 02:48:53,Excelente . Proximo cel ? RT @Giuliano3G : Presentanción #Android 4.0 y Samsung Nexus Prime - http://t.co/8l9vzqgn #Google . ( Se jodió #iOS5 )
2,73414448,2011-10-19 05:23:59,"AsiaClassifiedToday : Asia Family Offices to Triple , Lead Growth , Citigroup Says - BusinessWeek : As ... http://t.co/71QApFD8 #asia #google"
1,226594115,2011-10-19 02:54:11,"On a positive note , advanced control of your data usage is a really great idea ;) #google #nexus"
2,249842578,2011-10-19 04:28:46,#Samsung #Galaxy #Nexus hands-on ( video ) http://t.co/9MNNerc5 #mobile #android4 #galaxynexus #google
2,88490902,2011-10-19 05:29:16,"Интересно , в #google видели как gmail for mobile выглядит на экране обычного смартфона ? Это же пиздец ходячий - кнопки в четверть экрана !"
2,14357338,2011-10-19 07:10:44,"Microsoft CEO says company got "" lucky "" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin"
1,233096373,2011-10-19 03:02:54,#google + #motorola + #verizon = perfect combination ! <3
2,122338446,2011-10-19 02:42:45,デフォでデータ通信制御？ #android #google
2,180389998,2011-10-19 03:13:39,Virage Success Story - Harvard Business School pdf ebook : http://t.co/JemEYNDb #google
2,27171298,2011-10-19 03:37:17,RT @tecnoclips : #Google lanza #Android 4.0 http://t.co/NZ494v4h también conocido como Ice Cream Sandwich y Samsung lanza el Galaxy #Nexus
2,27982353,2011-10-15 21:24:09,@apple so why is the ios support for 2nd gen ipods discontinued ? It is only 3 years old ? Give us an ios update please !
2,355690768,2011-10-19 04:26:35,#Publicidad Galaxy Nexus es la próxima generación de dispositivos Nexus co-desarrollado por #Samsung y #Google l http://t.co/yVWrw98h
2,56126716,2011-10-19 11:09:11,Nueva tecnología convierte cualquier superficie en una pantalla multitactil . http://t.co/EDibLL5V #Microsoft #omnitouch
2,68679373,2011-10-19 06:19:15,"Microsoft #Cloud Services , ... federal government appears to have resulted in a decision favoring #Microsoft http://t.co/bz0uabpP"
2,175966147,2011-10-20 04:10:26,Si eso pasa cierro mi cuenta de #twitter ! D ' :
-1,21922408,2011-10-18 10:18:00,Hey @Apple : stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal . My #iPhone4 is dying rapidly processor-wise .
1,81231757,2011-10-15 18:40:51,The #iphone4s is amazing . Siri's voice recognition is absolutely a step above previous attempts . Bravo @apple
-1,270100192,2011-10-17 21:56:41,Where is my iPhone !?!?!?! @apple
2,69709406,2011-10-19 02:57:10,"@EgyDroid "" Android Beam هو نظام تبادل البيانات الخاص بأندرويد لتناقل البيانات عن طريق خاصية NFS "" very strong feature amazing #Google #Nexus"
2,124488056,2011-10-16 03:01:20,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter
2,388996986,2011-10-19 23:40:27,#Microsoft We support you . Retweet if u support us or want to .
2,159308129,2011-10-20 03:55:56,"@tryladis bienvenida a #Twitter que bueno tenerte por aquí , esto es genial :)"
1,3670341,2011-10-19 16:25:49,wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK
2,16452838,2011-10-16 15:09:47,You know what would be awesome ? If @QVC sold @apple iPads on easy pay . #yesplease
2,154815022,2011-10-20 04:07:16,Que buenas frases que hay en #twitter me parece que voy a hacer un libro ! jaja
2,61421718,2011-10-19 03:03:55,Με συγχισες #google σιχτιρια ! Για αυτο κ ποτε δν θα δεχτω να δουλεψω σε σενα που να χτυπιεσαι : Ρ
2,244569929,2011-10-19 03:11:54,android beam って何だろう #Android4 . 0 #Google
2,245469466,2011-10-20 04:10:32,"@ayrontrompete Beleza . Mande mesmo por DM , que assim que eu entrar no #twitter . Eu pego e coloco lá no site !"
2,118773131,2011-10-20 04:34:25,E o meu #Primo @eduuaardo_ que nunca mais apareceu pelo #Twitter ? Saudade de você primãao ♥
2,104003936,2011-10-20 03:50:19,@Giovanettinico Ojo que @JorgeHillcoat le esta metiendo con #Twitter .. Lo veo entusiasmado .. Faltaria @JokinImanol nada mas ..
2,77190220,2011-10-19 09:30:11,... and we were just told what a #microsoft minute is : it is 95 sconds + 1 second which is from 1 to 10 minutes . :)
2,29375475,2011-10-19 15:49:18,RT @Microsoft_EDU : Quality #education is vital . Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11
2,181800245,2011-10-20 03:34:59,What do u think of Location Lock's new #twitter #logo ? Can u see the cross hairs for when GPS tracking locks on 2 ur fleet vehicle ?
1,145339848,2011-10-20 04:27:38,"Dear #Twitter , I fucking missed you today , >> internet was down :/"
2,89175217,2011-10-17 17:47:57,@learmonth @Cue improves iMessage + engages @Apple content partners ' customers better http://t.co/hhkvlwFB with social activity messaging
-1,41613321,2011-10-19 09:10:48,I have been seriously slacking with my #mandarin studies these past few months . Blame #Microsoft and #Cisco !! #StudyingWhilstMotivated
2,168275940,2011-10-18 01:26:46,got the new @apple update
2,151911454,2011-10-19 04:50:15,"#Android #Google Texas Instruments : “ It’s Not the Number of Cores , It’s Sophistication ” http://t.co/aXDKhkb0 #DhilipSiva"
2,98661762,2011-10-19 18:53:34,@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit http://t.co/kj890KmF
2,87654402,2011-10-19 07:15:55,Microsoft talks about the Start menu search in Windows 8 http://t.co/P8Go0gkS #microsoft #search #start #windows8
2,157150170,2011-10-19 13:05:04,http://t.co/VgMYdlDS found article on Heise.de #Microsoft kündigt #offiziellen SQL Server Treiber für Linux #an
2,10538132,2011-10-19 04:13:58,RT @VentureBeat : #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel
1,2393711,2011-10-15 20:39:54,Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone ! Made my day !
2,80744197,2011-10-19 03:46:13,@DanyFajardo Listo Dany gracias =) ... #Google +
1,140482479,2011-10-19 03:55:58,Can't wait for Ice Cream Sandwich . http://t.co/RtDzjq2U #android #google
-1,350454680,2011-10-16 23:17:55,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S . Needless to say I'm back at the hotel relaxing .
2,59091754,2011-10-19 03:11:20,الجهاز الجديد عجيب #DriodRazr #google #motorola #moto
2,126160214,2011-10-15 23:23:18,@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q
2,122968474,2011-10-18 11:53:32,"おっとー、出演者ショップスが抜けてた ! -- New mov : "" ショウケース @apple store 銀座 "" 記録 / starring : ichiro_ , REPEAT PATTERN , COFFEE SHOPS , moda → http://t.co/kmJ0o1Ja"
2,197602136,2011-10-20 03:41:03,xau #twitter .
2,225054300,2011-10-16 11:58:28,@apple Give Siri back !
1,227799009,2011-10-19 02:55:43,goodbye Bump ... #Google #ICS
-1,322307635,2011-10-19 04:36:57,I wonder if I tweet Bill Gates he'll fix my laptop ... #Microsoft #vista #fml
-1,53631350,2011-10-19 04:38:43,The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google
-1,192188683,2011-10-19 10:21:27,"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother . #Gov spying on its people , #Microsoft's 32bit/64bit #Windows is target"
2,22677540,2011-10-16 15:40:30,@Apple I asked Siri ' if she swallowed ' she relied ' Lets see ' - wtf do i do now ? wank over my phone ?
2,23328904,2011-10-19 04:31:06,Surfactants pdf ebook : http://t.co/JlzvsR9f #google
2,237504126,2011-10-20 03:43:24,Mee ustan sus besiitos x #twitter aw * es una princesiita !
1,21256405,2011-10-19 05:32:39,"hahaha integrated data usage manager ... in sucha brilliant way , sleek design , superb and I'm only watching videos LOL #Google"
2,5074411,2011-10-19 03:34:19,閉鎖じゃなくて、そっくりストリームに反映できるようにしてくれるとありがたいんだけどな〜。 >> グーグル、「Google Buzz」を閉鎖 -- 「Google+」への完全 http://t.co/mOfsDfFq #google #buzz
2,162462437,2011-10-20 04:40:19,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free , give it a try . http://t.co/Xm2blIfC"
1,220491090,2011-10-20 03:13:12,RT @ahhfuckitsguss : #twitter can be so useful on letting out your feeling when you cant in the real world .
2,263147375,2011-10-16 02:33:25,At @Apple HQ
2,68502609,2011-10-19 14:48:48,"booooa tarde , sai da aula da #microsoft e agora to aqui na @Escola_Saga ; D"
2,13262862,2011-10-18 15:51:51,. RT @edatpost : . @Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5
1,45058631,2011-10-18 11:50:18,NYTimes : Coach Wants to See You . And Bring Your iPad . http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad
1,76108462,2011-10-19 02:45:18,"Wow , very fast camera on Galaxy Nexus - faster than N9 i think :o #google"
2,86264629,2011-10-19 19:24:22,"Bonsoir à toutes & Tous , voici le liien vers la rubrique #Microsoft du Paper d'aujourd'hui : Des Trucs Impressionnant : http://t.co/qHoFOxzD"
2,153420732,2011-10-19 10:54:34,"#Microsoft vi aspetta a #SMAU dal 19 al 21 ottobre http://t.co/lDhDVeWx , venite a trovarci ! Siamo al Pad . 4 Stand A23"
-1,215412759,2011-10-18 20:26:25,@Lisa_Marie1987 shhhh . the evil sith lords @apple may hear you ha !
-1,49008013,2011-10-18 18:05:41,@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend ' em
-1,73254800,2011-10-15 17:26:32,* sigh * @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5
2,355919169,2011-10-19 01:53:39,RT @GP_Jman852 : Hello New Followers ! Reminder : 1000 followers = a 4000 #Microsoft point #Giveaway ! #Xbox360 #XBL #XBLA #MW3 #COD RETWEET !
1,166733934,2011-10-19 02:47:52,RT @RespectMaSwagg : #ThingsWeAllLove ---->> #Google
2,261703171,2011-10-20 04:18:38,bye bye #twitter ;)
2,264311533,2011-10-19 03:34:33,#google #IceCreamSandwich #Samsung #Updates #Android | Galaxy Nexus with Ice Cream Sandwich : pictures http://t.co/qD1bqVm8
2,52963469,2011-10-20 03:51:35,Ta medio tela hoy el #twitter #twitteroff & goodnight 4 everyone !
2,6663792,2011-10-19 16:40:26,@joffrey c'est vrai que le message est pas très clair dans cette pub #Microsoft
2,280200007,2011-10-20 04:38:51,#TWITTER OFF .
2,275145022,2011-10-19 05:39:04,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/pw4mfbSe #Google
2,19699458,2011-10-19 16:48:43,New #70 -680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft
1,356439594,2011-10-19 05:05:18,"RT @Assim99 : Dear #Google , I want the Galaxy Nexus NOW . Please send it to me by email or something - I know you have the technology"
2,310019742,2011-10-20 03:27:01,#Twitter'Offf :D
2,83180426,2011-10-19 03:00:07,For all the bookworms out there ! http://t.co/Mx2bMy3o #Google’s Infinite Bookcase : An Abstract Browser For Limitless Libraries #technews
-1,112373697,2011-10-19 10:15:09,"#Microsoft , #Adobe lose $13.5 bn to piracy : Report http://t.co/x4yWfNSV"
2,147710817,2011-10-19 19:02:36,. @allie_hooker #Microsoft has the edge in its cloud integration across its different platforms . Tablets still definitely lag behind though .
2,217267199,2011-10-20 04:15:07,Wowww | Can watching #Twitter trends help predict the future ? http://t.co/2bRzlsGc via @zite
2,86592717,2011-10-19 02:51:15,New Galaxy Nexus : App Improvements - New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE
2,339921705,2011-10-19 14:00:02,Skype and Microsoft Team Up - A match made in heaven ? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia
2,328638472,2011-10-19 04:07:37,http://t.co/pUvXwjjc Is it #Google #bookmark or #links that bring site #traffic blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy
2,324748727,2011-10-19 04:40:03,HTC on ICS : ' reviewing its features and functionality to determine our upgrade plans ' http://t.co/UdkGr3Cb #android #google
1,29450493,2011-10-16 11:44:25,#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things
2,170726741,2011-10-19 11:18:12,Mooie mogelijkheden met #Microsoft Surface . Volgende stap : concept naar consument ? http://t.co/qnqj5Ho0
-1,128894768,2011-10-15 20:05:24,@tomcolontonio @apple #EPICFAIL
2,301083162,2011-10-19 02:49:09,On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork
1,371251232,2011-10-18 17:31:29,Thank you @apple for Find My Mac - just located and wiped my stolen Air . #smallvictory #thievingbastards
2,28917264,2011-10-20 04:06:22,RT @ChrisPirillo : Tired of those spammy Twitter DMs ? http://t.co/atMIoMoO #twitter #spam
1,71567509,2011-10-19 22:34:52,"#Buffalo , #Intel , #Microsoft , #IBM are the best pavilions at #SMAU"
2,86592717,2011-10-19 02:53:47,New Galaxy Nexus : App Improvements - New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE
2,58665328,2011-10-18 09:43:57,"@Mommy_gaga , #Win an @Apple iPod Touch @Mommy_gaga , get the @Pampers Hello World Baby Memories App ! http://t.co/qEATNMpI #PampersHelloApps"
2,328983292,2011-10-19 03:59:10,#Google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/D7ntPaIt
2,321919456,2011-10-19 08:44:48,CEO Microsoft : Kami Beruntung Tak Akuisisi Yahoo http://t.co/Viy6W6Z0 #Microsoft
2,336794794,2011-10-20 03:24:14,#Twitter Hoje ta #BONBANO só #ELITE poooha
2,248865836,2011-10-20 04:05:59,#twitter OFF <3
2,275947404,2011-10-17 06:53:01,@chachasikes @iphone @apple on the iphone4s ???
2,129183340,2011-10-19 10:59:05,Two more hours for SALE !! http://t.co/VqueOskE #ebaymobile #ebay #sale #mac #office #microsoft #apple #2011 #original #new
2,43684850,2011-10-20 04:08:21,@serendipityjane is the ultimate #twitter bff ! She uses #EFT to turn your frown upsidedown ! #Follow her & learn about her VIP class . It rocks !
2,290302342,2011-10-20 03:27:12,Put your twitter on autopilot and let it gain followers for you !! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 9
2,100366043,2011-10-20 04:40:39,Hasta el #queque de tarea pero heme aqui en #twitter y #FB jijijiji ya falta menos para terminar #thanksGod
2,375754655,2011-10-19 05:11:58,Cyclone II 1.0.2 http://t.co/n6LR23KJ #c ++ #microsoft #music
1,15981173,2011-10-19 15:56:55,#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F
2,171411133,2011-10-20 04:26:11,#Twitter #Followers #Free : http://t.co/63VeKuZr
2,19189828,2011-10-19 03:01:30,"La presentazione di Ice Cream Sandwich è appena finita , la scimmia ha già cominciato a urlare , lo voglio ! :D #Google #ICS #GalaxyNexus"
2,19759540,2011-10-19 13:35:34,#OmniTouch von #Microsoft verwandelt beliebige Flächen in Touchscreens
2,107903000,2011-10-19 03:26:50,"Hide the women and children , break out the guns , #Google is going to encrypt your searches by default ! http://t.co/2VbCGLgp #SEO"
2,283287956,2011-10-19 03:29:15,#Google No se que aria sin ti : $
1,227799009,2011-10-19 02:59:19,Pretty big deal from #Samsung and #Google def can't wait to get my hands on the #GalaxyNexus and #ICS
-1,19080017,2011-10-19 04:46:45,"Open Letter : Steve Ballmer , Please Retire - Forbes - Please retweet ! #MSFT needs a techie leader . http://t.co/E8uMRmro #microsoft #ballmer"
2,192381990,2011-10-20 04:03:18,"·Bueno """" #twitter #OoF q paSen Buenas nOChe ...!! @rubioCoTiZe #Acuerdese ya tah buenOh haha xD"
2,275361289,2011-10-20 04:13:17,"ja volto #twitter , vou na cozinha ."
2,17300391,2011-10-19 04:52:42,Why not send a Google card this Christmas ? http://t.co/zSfuV48d #xmas #google #squidoo
2,208720142,2011-10-20 04:24:38,@LuceroMexico Ja lu ! chiste ! en qe se parese papa pitufo al #twitter ??? en qe los 2 tienen el pajarito Azul ..! jaja
2,387972192,2011-10-15 13:49:58,Today very cheap for Hemp For Fuel . And Free shipping for Hemp For Fuel too . http://t.co/8gyJLbMW@Farberware @Apple @Peeler
2,392374739,2011-10-17 22:08:11,@RhiannaRaee hanging @apple in tacoma listening to the beatles !
2,212929696,2011-10-20 03:00:09,62 Ways to Use #Twitter for Business : http://t.co/jYXK7OkC #tweets #socialmedia
